IDU,row_spacing,plant_spacing,rmse,match_rate,density_ratio,points_expected,points_found,unmatched_grid_pct,vines_missing_pct,vines_missing_pct_presence
83104000BV0090,2.15,1.15,0.541,0.516,2.8,898,417,53.56,10.02,64.25
840970000E0119,2.1,1.15,0.53,0.704,6.49,1187,228,80.79,72.7,84.58
84149000AE0050,2.0,1.25,0.51,0.464,11.41,20625,2193,89.37,77.07,91.24
841500000G0067,2.25,1.1,0.47,0.543,3.93,2735,794,70.97,46.51,74.55
84122000AT0299,1.95,1.15,0.24,0.529,242.67,2184,9,99.59,99.22,99.59
840870000K0161,1.75,1.2,0.479,0.704,11.27,2805,266,90.52,86.52,91.12
262750000K0049,2.05,1.2,0.552,0.64,3.49,2495,944,62.16,40.84,71.34
26179000ZK0054,1.75,1.05,0.425,0.613,22.87,2218,98,95.58,92.79,95.63
840570000C0251,1.85,1.2,0.484,0.631,21.57,3171,166,94.77,91.71,95.36
262330000A0211,2.0,1.25,0.506,0.461,3.86,1300,413,68.23,31.15,74.08
841060000C0374,2.0,1.25,0.428,0.761,8.96,1783,207,88.39,84.74,88.84
13110000AZ0049,2.25,1.55,0.564,0.407,3.51,49454,19901,59.76,1.15,71.53
841110000C0362,2.2,1.1,0.493,0.637,4.92,5736,1359,76.31,62.83,79.67
26367000AO0119,1.85,1.3,0.376,0.589,10.91,360,33,90.83,84.44,90.83
840720000D0889,2.0,1.25,0.547,0.638,3.04,864,368,57.41,33.22,67.13
84129000BI0022,2.2,1.0,0.508,0.691,2.5,2550,1179,53.76,33.14,60.0
840610000B0008,2.05,1.2,0.422,0.744,3.25,877,282,67.84,56.78,69.21
83136000BC0139,2.4,1.4,0.542,0.583,15.51,1194,105,91.21,84.92,93.55
13014000BZ0057,1.55,0.9,0.382,0.475,1.96,2691,1267,52.92,0.82,48.98
261820000F1311,2.05,1.2,0.49,0.567,3.51,221,72,67.42,42.53,71.49
841060000B0464,2.05,1.2,0.524,0.674,9.62,3520,439,87.53,81.51,89.6
840960000A0272,1.3,1.2,0.26,0.432,33.4,668,16,97.6,94.46,97.01
84137000AX0250,2.0,1.1,0.411,0.578,16.97,662,37,94.41,90.33,94.11
070090000C1237,1.05,0.8,0.295,0.571,1.3,1943,1097,43.54,1.08,23.11
840960000E0268,1.8,1.3,0.43,0.575,7.55,672,92,86.31,76.19,86.76
830910000C0504,1.6,0.85,0.389,0.491,1.83,2752,1352,50.87,0.0,45.46
840960000B0363,1.45,1.0,0.329,0.644,74.56,3877,47,98.79,98.12,98.66
830310000F0752,2.3,2.05,0.581,0.394,4.89,1648,480,70.87,26.09,79.55
84012000AO0297,2.0,1.25,0.489,0.602,12.49,587,53,90.97,85.01,91.99
840200000A1849,1.5,1.0,0.347,0.607,160.77,10611,54,99.49,99.16,99.38
841160000A0765,2.4,1.0,0.476,0.649,5.77,4567,858,81.21,71.03,82.68
84086000AC0040,2.25,1.15,0.452,0.538,18.86,547,28,94.88,90.49,94.7
84106000AK0224,2.15,1.15,0.529,0.575,6.93,1671,311,81.39,67.62,85.58
841400000B0308,2.5,1.35,0.387,0.791,2.78,303,117,61.39,51.16,64.03
07264000AM0159,,,,,,,,,,
07228000AA0152,2.15,0.85,0.443,0.659,1.61,3083,2035,33.99,0.0,37.76
84036000AM0148,1.55,1.0,0.409,0.478,1.95,1349,654,51.52,0.0,48.7
261820000A0661,2.4,1.0,0.325,0.921,3.51,1776,453,74.49,72.3,71.51
83016000AI0152,2.0,1.2,0.482,0.523,4.98,1330,298,77.59,57.14,79.92
840720000I0461,1.85,1.05,0.273,0.643,87.33,786,9,98.85,98.22,98.85
07143000AK0624,1.75,0.85,0.424,0.52,2.12,339,159,53.1,9.73,52.8
830670000D0828,2.2,1.05,0.528,0.493,2.61,1420,695,51.06,0.77,61.62
841500000D0276,2.25,1.1,0.396,0.731,2.16,1700,803,52.76,35.35,53.71
840300000E1234,1.95,1.25,0.494,0.574,7.7,1001,147,85.31,74.43,87.01
830210000E0025,2.4,1.45,0.4,0.464,59.08,768,13,98.31,96.35,98.31
263570000R0027,1.95,1.25,0.514,0.587,2.07,1082,648,40.11,0.0,51.76
830910000A0713,1.35,0.9,0.351,0.485,1.7,2454,1217,50.41,0.0,41.24
830510000E1070,2.4,1.55,0.507,0.471,20.08,1044,64,93.87,86.97,95.02
840960000B0110,2.05,1.2,0.505,0.483,5.09,6164,1461,76.3,50.92,80.37
830860000E0759,1.35,0.9,0.342,0.51,1.6,703,366,47.94,0.0,37.41
072910000B0761,2.25,1.25,0.454,0.691,9.35,851,105,87.66,82.14,89.31
831340000A0751,2.35,1.7,0.602,0.574,7.34,3077,647,78.97,63.34,86.38
841380000T0247,2.05,1.2,0.544,0.642,4.1,3446,1114,67.67,49.65,75.62
84036000AO0119,2.05,1.2,0.538,0.599,5.47,6266,1464,76.64,61.01,81.71
840960000B0922,2.0,1.25,0.448,0.684,8.83,874,104,88.1,82.61,88.67
13079000AK0055,2.3,1.7,0.562,0.472,3.93,271,93,65.68,27.31,74.54
13026000AR0032,1.35,1.15,0.336,0.65,36.54,3106,80,97.42,96.04,97.26
262850000C0705,2.0,1.25,0.521,0.629,22.59,6801,370,94.56,91.35,95.57
071260000D0309,1.8,1.15,0.283,0.48,19.33,232,12,94.83,89.22,94.83
830830000A1572,2.45,1.45,0.508,0.38,6.29,686,138,79.88,47.08,84.11
841500000D0509,2.1,1.15,0.455,0.844,4.89,2320,494,78.71,74.78,79.57
840720000F0559,2.25,1.05,0.357,0.646,1.59,786,492,37.4,3.05,37.15
26220000AI0034,2.05,1.2,0.503,0.435,5.08,3586,868,75.79,44.34,80.31
263570000I0046,1.7,0.95,0.288,0.714,65.45,720,10,98.61,98.06,98.47
83118000BE0007,2.2,1.15,0.524,0.448,2.8,3541,1591,55.07,0.0,64.33
841380000I0219,2.4,1.0,0.471,0.641,1.92,6445,3612,43.96,12.58,47.96
840870000O0260,1.95,1.1,0.492,0.623,6.2,2157,411,80.95,69.4,83.87
84104000AC0018,2.1,0.95,0.384,0.716,1.41,6098,4413,27.63,0.0,29.17
841500000F0447,2.1,0.85,0.489,0.569,1.98,113,66,41.59,0.0,49.56
830260000D0511,2.25,1.2,0.416,0.608,42.02,1849,45,97.57,96.0,97.62
83097000AN0298,2.2,1.95,0.536,0.482,5.71,360,82,77.22,52.78,82.5
830350000A1153,2.35,1.05,0.522,0.539,3.05,345,145,57.97,22.03,67.25
83097000AO0191,2.4,1.65,0.568,0.402,3.83,1020,390,61.76,4.9,73.92
07143000AK0588,1.25,1.15,0.367,0.759,6.94,722,85,88.23,84.49,85.6
840170000E0614,2.0,1.25,0.521,0.549,9.54,3530,461,86.94,76.23,89.52
26054000AM0381,2.15,1.15,0.547,0.602,3.82,3469,1186,65.81,43.24,73.8
840960000E0637,1.95,1.25,0.491,0.547,2.58,1538,715,53.51,14.95,61.18
830720000C1952,2.5,1.25,0.538,0.553,45.21,10488,304,97.1,94.76,97.79
07279000AO0177,2.25,1.0,0.53,0.548,2.23,1101,606,44.96,0.0,55.22
840950000B0175,2.5,1.3,0.407,0.787,4.59,257,59,77.04,70.82,78.21
841360000C0095,,,,,,,,,,
84028000AB0041,2.15,1.15,0.547,0.569,2.66,1400,699,50.07,12.29,62.36
073430000D0248,2.15,0.9,0.392,0.556,1.62,604,353,41.56,0.0,38.41
840870000L1066,2.0,1.1,0.394,0.667,3.67,569,148,73.99,60.98,72.76
840560000F0293,2.0,1.25,0.537,0.674,2.1,915,562,38.58,8.85,52.35
261820000A0159,2.0,1.25,0.535,0.544,4.13,14813,4668,68.49,42.08,75.78
840770000A0117,1.65,0.85,0.37,0.493,1.79,698,358,48.71,0.0,44.27
84137000AZ0063,1.85,1.2,0.473,0.738,10.94,1411,149,89.44,85.68,90.86
072910000A0760,2.35,1.45,0.579,0.495,3.04,1431,683,52.27,3.63,67.09
26071000AC0146,2.5,0.75,0.298,0.699,1.3,4178,2857,31.62,2.11,22.93
261820000E0019,1.15,1.05,0.255,0.471,187.42,2249,8,99.64,99.24,99.47
840510000D0481,2.2,1.3,0.513,0.514,5.32,601,145,75.87,53.08,81.2
840960000A0201,2.15,1.15,0.538,0.54,2.66,1479,730,50.64,8.52,62.41
830320000E1942,2.3,1.8,0.589,0.458,5.33,1407,395,71.93,38.73,81.24
07324000AW0037,2.15,1.05,0.501,0.703,4.13,632,166,73.73,62.66,75.79
830250000F0042,2.6,1.85,0.594,0.39,4.94,8214,2562,68.81,20.05,79.77
840300000E2033,2.25,1.1,0.531,0.666,2.31,508,285,43.9,15.75,56.69
26345000AT0151,2.0,1.25,0.543,0.655,3.76,1212,421,65.26,46.95,73.43
830910000C0233,2.4,2.05,0.508,0.596,3.73,1294,429,66.85,44.36,73.18
070700000B0909,2.0,1.15,0.452,0.6,20.64,970,54,94.43,90.72,95.15
840840000C1964,2.3,1.35,0.574,0.478,3.06,5668,2674,52.82,1.36,67.31
831000000F0837,1.8,1.15,0.464,0.426,2.56,7939,3396,57.22,0.0,60.89
262750000F0061,2.5,1.0,0.387,0.776,3.07,3140,968,69.17,60.25,67.42
26345000AY0066,1.25,1.2,0.298,0.667,141.91,3264,20,99.39,99.08,99.3
831000000E0560,2.1,1.05,0.434,0.434,2.39,182,79,56.59,0.0,58.24
83047000AZ0487,2.5,0.95,0.408,0.596,1.7,6095,3630,40.44,0.15,41.12
840870000M0770,2.0,1.1,0.515,0.572,3.09,11107,4288,61.39,32.48,67.66
830570000D0497,2.5,1.25,0.337,0.893,7.52,391,50,87.21,85.68,86.7
840200000B1324,1.6,0.95,0.266,0.414,75.07,1051,12,98.86,97.24,98.67
071130000B0702,2.75,1.4,0.563,0.488,10.6,3222,428,86.72,72.78,90.56
26071000ZA0065,1.9,1.3,0.514,0.599,7.6,4805,743,84.54,74.17,86.85
830490000D0653,,,,,,,,,,
840720000E0272,2.0,1.25,0.54,0.661,4.22,2388,720,69.85,54.36,76.3
262330000A0208,1.85,1.35,0.513,0.641,6.69,1633,282,82.73,73.06,85.06
841300000B0238,2.35,1.05,0.466,0.552,5.74,1108,206,81.41,66.34,82.58
84008000AK0136,2.0,1.25,0.507,0.464,3.06,2549,1015,60.18,14.2,67.32
840290000E0286,1.9,1.3,0.508,0.64,16.03,4553,343,92.47,88.23,93.76
830730000G0269,2.45,2.05,0.498,0.434,20.35,631,36,94.29,86.85,95.09
840610000B0255,2.2,1.1,0.545,0.57,2.82,1200,572,52.33,16.33,64.5
13079000AL0088,2.5,0.8,0.34,0.647,1.37,5070,3368,33.57,0.0,27.04
263770000B0178,2.15,1.15,0.497,0.595,8.52,1321,176,86.68,77.59,88.27
841500000F0208,2.25,1.1,0.409,0.624,1.79,6673,3905,41.48,6.22,44.04
13001000OW0284,2.5,1.7,0.512,0.663,15.62,2561,207,91.92,87.82,93.6
13050000BK0293,1.7,1.15,0.404,0.511,71.68,6738,96,98.58,97.21,98.6
841260000F1353,2.25,1.1,0.383,0.739,5.69,626,102,83.71,77.96,82.43
262750000I0095,2.15,1.15,0.538,0.607,2.9,1260,577,54.21,24.52,65.56
13079000AV0023,2.15,0.95,0.499,0.522,2.26,1569,818,47.86,0.06,55.77
830570000D0546,1.3,1.0,0.304,0.798,18.91,7846,340,95.67,94.57,94.71
84082000BI0136,2.15,1.15,0.512,0.523,6.17,1271,262,79.39,60.58,83.79
830690000C0596,1.8,0.95,0.433,0.467,2.21,9465,4345,54.09,1.76,54.75
26165000ZT0046,2.0,1.25,0.526,0.572,4.91,2482,650,73.81,54.23,79.61
841380000F0038,2.5,0.85,0.249,0.967,7.95,1566,145,90.74,90.42,87.42
262750000A0036,2.15,1.15,0.515,0.605,4.81,1486,367,75.3,59.15,79.21
830830000C0573,2.3,1.5,0.539,0.385,4.47,255,80,68.63,18.43,77.65
840370000E0595,1.75,1.25,0.512,0.7,3.89,4064,1197,70.55,57.95,74.26
841220000B0192,1.55,1.1,0.404,0.478,2.09,251,120,52.19,0.0,52.19
261880000D0698,2.0,1.25,0.489,0.463,6.47,1722,308,82.11,61.38,84.55
26054000AR0343,1.6,1.25,0.391,0.652,55.39,1717,30,98.25,97.32,98.19
840960000C0725,,,,,,,,,,
840290000E0479,2.2,1.05,0.328,0.7,8.42,564,63,88.83,84.04,88.12
830690000D0513,2.5,1.4,0.562,0.402,3.61,1253,487,61.13,3.43,72.31
840170000C0232,2.5,1.0,0.391,0.767,2.03,756,359,52.51,38.1,50.66
840960000B1035,2.1,1.15,0.286,0.765,3.58,93,26,72.04,63.44,72.04
840440000B0652,2.45,1.0,0.504,0.656,4.23,5866,1544,73.68,59.9,76.37
84127000AL0048,2.0,1.25,0.523,0.722,5.9,684,140,79.53,71.64,83.04
830450000H0066,2.05,1.35,0.319,0.692,111.0,999,9,99.1,98.7,99.1
830460000G0619,1.8,1.0,0.364,0.771,38.72,1510,37,97.55,96.82,97.42
263220000B0945,1.9,1.25,0.498,0.695,9.05,1203,153,87.28,81.71,88.94
831340000A0251,2.3,1.8,0.551,0.665,7.3,2021,369,81.74,72.54,86.29
840940000F0588,2.05,1.2,0.474,0.85,6.32,379,68,82.06,78.89,84.17
840160000B0808,1.75,1.25,0.436,0.432,3.56,392,121,69.13,28.57,71.94
841220000B0931,2.2,1.1,0.541,0.534,2.56,2296,1183,48.48,3.57,60.89
831450000E0196,2.45,1.35,0.548,0.447,12.72,13343,1392,89.57,76.64,92.14
830180000D0705,2.45,1.8,0.574,0.375,4.77,6764,2075,69.32,18.1,79.04
072910000A0719,2.2,1.1,0.534,0.498,2.6,1982,985,50.3,0.25,61.6
83101000AC0490,2.4,1.5,0.553,0.443,3.19,2893,1258,56.52,1.83,68.65
840400000A0253,1.55,1.15,0.418,0.432,2.33,2707,1167,56.89,0.22,57.0
841330000A0583,2.45,1.15,0.49,0.445,6.67,687,122,82.24,60.12,85.01
262260000A0525,2.35,0.85,0.391,0.576,1.77,357,198,44.54,3.64,43.42
830250000B0057,2.4,1.35,0.502,0.5,127.43,6754,67,99.01,98.02,99.22
830260000D0178,2.25,1.25,0.53,0.547,27.17,7444,343,95.39,91.58,96.32
840680000C0122,2.4,1.45,0.606,0.552,4.4,761,282,62.94,32.85,77.27
830920000B0104,1.65,1.05,0.42,0.458,2.18,7443,3374,54.67,1.01,54.2
841500000E0479,2.25,0.9,0.456,0.551,1.94,11234,6432,42.75,0.0,48.45
830510000E1532,2.4,1.3,0.55,0.488,11.65,5686,649,88.59,76.59,91.42
07264000AC0203,1.8,1.15,0.464,0.676,18.29,9768,579,94.07,91.23,94.53
84145000AE0029,2.0,1.05,0.487,0.463,2.49,8823,4117,53.34,0.0,59.91
261820000A0395,2.0,1.25,0.537,0.538,3.37,848,343,59.55,24.76,70.28
841090000C0296,2.25,1.1,0.53,0.7,9.83,1632,201,87.68,82.41,89.83
84073000AB0022,1.85,0.95,0.344,0.5,97.71,1661,14,99.16,98.31,98.98
073430000E1413,2.15,1.25,0.559,0.502,2.79,1177,588,50.04,0.51,64.15
83063000AS0120,2.4,0.8,0.277,0.714,1.3,1725,1226,28.93,0.46,23.07
840390000F0072,2.0,1.1,0.506,0.555,2.39,3742,1903,49.14,8.36,58.18
841330000F0460,2.35,1.35,0.584,0.545,3.8,2171,839,61.35,29.11,73.65
831480000I2466,2.35,1.45,0.545,0.496,47.86,8423,224,97.34,94.63,97.91
070990000F1134,2.25,1.45,0.547,0.483,3.87,11854,4099,65.42,28.4,74.17
830910000D1003,2.2,1.25,0.566,0.538,2.62,2061,1114,45.95,0.0,61.77
261790000C0341,2.35,0.85,0.327,0.774,15.9,461,24,94.79,93.28,93.71
84137000AZ0148,2.35,1.05,0.441,0.623,2.92,630,230,63.49,41.43,65.71
072340000A0102,1.8,1.25,0.472,0.566,6.42,591,98,83.42,70.73,84.43
262850000C0188,2.4,1.0,0.349,0.722,1.74,1021,573,43.88,22.23,42.61
840450000A0191,1.9,1.25,0.496,0.591,8.0,1833,266,85.49,75.45,87.51
830510000E1514,2.4,1.3,0.457,0.555,22.05,1345,66,95.09,91.15,95.46
07245000AI0132,1.75,1.25,0.401,0.536,17.0,629,37,94.12,89.03,94.12
840870000L0463,2.0,1.1,0.509,0.59,2.65,884,385,56.45,26.24,62.33
830940000A0103,2.3,1.9,0.584,0.636,3.98,498,182,63.45,42.57,74.9
13050000BY0123,1.2,0.8,0.238,0.638,128.59,5658,30,99.47,99.17,99.22
830180000B0391,2.3,1.2,0.452,0.744,42.89,1158,29,97.5,96.63,97.67
261820000F0761,2.0,1.25,0.523,0.57,3.49,1493,543,63.63,36.17,71.33
841060000C0614,1.45,1.25,0.301,0.714,136.07,2041,15,99.27,98.97,99.27
840300000D0880,2.25,1.1,0.328,0.76,1.62,1188,740,37.71,18.01,38.22
840170000C0335,2.1,0.85,0.489,0.567,1.93,3093,1780,42.45,0.0,48.08
263220000B0031,2.0,1.25,0.535,0.576,5.85,7910,1743,77.96,61.74,82.91
830310000H0593,2.55,1.55,0.52,0.421,5.77,358,75,79.05,50.28,82.68
84008000AK0301,1.9,1.3,0.492,0.473,10.7,6942,762,89.02,76.79,90.65
83116000BI0505,2.5,1.6,0.44,0.571,1.97,1406,809,42.46,0.0,49.29
840960000B0552,2.15,1.15,0.532,0.651,2.5,717,357,50.21,23.57,59.97
841220000B0944,2.15,1.15,0.382,0.921,2.52,393,151,61.58,58.27,60.31
830460000E1421,1.95,1.45,0.449,0.414,24.59,1254,55,95.61,89.39,95.93
840780000C0186,2.2,1.0,0.356,0.676,1.53,627,415,33.81,2.07,34.61
07281000AH0134,1.4,1.15,0.158,0.545,217.0,1302,6,99.54,99.16,99.54
840960000E0605,,,,,,,,,,
83096000AC0017,2.35,1.5,0.546,0.536,3.06,2239,1002,55.25,16.48,67.31
263800000C0932,2.0,1.25,0.521,0.582,2.15,284,163,42.61,1.41,53.52
26377000AD0062,2.15,1.15,0.491,0.431,4.52,796,208,73.87,39.32,77.89
841500000F0015,2.2,1.05,0.527,0.559,2.26,380,212,44.21,0.26,55.79
261820000G0216,2.5,1.0,0.454,0.507,2.57,919,382,58.43,17.95,61.15
262750000A0133,1.35,1.1,0.346,0.627,41.02,2338,47,97.99,96.79,97.56
26054000AL0011,2.15,0.9,0.509,0.589,2.0,3925,2288,41.71,1.02,49.96
83049000AK0400,1.85,1.1,0.466,0.459,2.41,4372,2017,53.87,0.0,58.46
070090000B1567,1.9,1.2,0.504,0.545,5.2,41749,9387,77.52,58.71,80.78
840890000C0158,2.45,1.45,0.58,0.482,3.82,783,303,61.3,19.8,73.82
26345000BK0217,2.15,1.15,0.521,0.541,3.34,7416,2712,63.43,32.4,70.06
841060000A0086,2.15,1.15,0.546,0.551,2.63,1334,671,49.7,8.7,61.92
840940000E1060,2.25,1.0,0.433,0.43,78.48,4866,65,98.66,96.9,98.73
840870000C0296,1.8,1.05,0.464,0.521,2.07,3388,1769,47.79,0.0,51.74
840560000A0130,2.0,1.25,0.536,0.58,2.78,1270,590,53.54,19.84,64.02
830970000D0411,2.35,1.75,0.574,0.365,6.13,14365,3443,76.03,34.28,83.69
841260000F0492,2.1,0.9,0.506,0.593,2.01,919,538,41.46,1.2,50.27
84122000AS0135,2.0,1.25,0.5,0.821,4.59,574,147,74.39,68.82,78.22
840100000A0641,2.45,1.4,0.556,0.523,5.26,820,215,73.78,49.88,80.98
263570000O0217,2.0,1.2,0.507,0.714,11.23,2347,242,89.69,85.56,91.1
831430000D1245,2.5,1.3,0.433,0.43,7.14,357,52,85.43,66.11,85.99
841300000B0336,2.0,1.2,0.515,0.469,2.61,1128,512,54.61,3.19,61.7
830350000B1062,2.2,1.1,0.419,0.889,2.43,2214,899,59.39,54.34,58.9
840610000B0213,2.25,1.1,0.424,0.845,2.38,3170,1312,58.61,51.04,57.92
07228000AN0008,2.1,0.8,0.435,0.605,1.66,3084,1857,39.79,0.49,39.88
26220000AT0017,2.35,1.05,0.361,0.742,2.38,3174,1309,58.76,44.45,58.0
26377000AK0082,2.5,1.0,0.433,0.543,6.19,167,25,85.03,72.46,83.83
83016000AK0692,2.0,1.25,0.518,0.519,4.67,1373,370,73.05,48.07,78.59
841460000D0299,2.2,1.1,0.427,0.66,3.45,772,231,70.08,54.66,70.98
84086000AN0051,2.2,1.25,0.52,0.583,8.04,2427,381,84.3,73.05,87.56
840450000A0160,2.15,1.15,0.544,0.559,3.04,712,324,54.49,18.54,67.13
830270000B1103,2.05,1.2,0.534,0.632,2.79,2097,969,53.79,26.85,64.14
07324000AY0223,2.0,1.15,0.508,0.575,2.17,1018,542,46.76,7.37,53.83
840870000L0078,2.2,1.0,0.52,0.613,2.64,1826,871,52.3,22.12,62.1
073430000A0403,2.2,1.35,0.542,0.444,3.06,5509,2392,56.58,2.14,67.34
840190000G0534,2.1,1.15,0.525,0.553,2.34,1207,656,45.65,1.74,57.33
072590000A0736,2.25,1.1,0.548,0.737,2.55,3630,1814,50.03,32.23,60.8
841380000M0183,2.0,1.25,0.523,0.528,7.39,13823,2320,83.22,68.23,86.46
83097000AE0236,2.5,1.25,0.391,0.694,1.51,1087,759,30.17,0.0,33.95
841220000B0725,2.35,1.0,0.343,0.632,91.53,1373,12,99.13,98.62,98.91
84032000AS0087,2.0,1.25,0.522,0.469,3.57,4083,1457,64.32,23.9,71.98
26054000AM0291,2.2,1.0,0.537,0.598,2.17,3120,1865,40.22,0.0,53.81
841340000D0261,1.95,1.25,0.367,0.571,39.81,637,16,97.49,95.6,97.49
073120000C0629,2.15,1.05,0.373,0.761,3.51,372,108,70.97,61.83,71.51
840440000D0998,2.0,1.25,0.522,0.551,3.1,322,130,59.63,26.71,67.7
26345000BC0025,2.0,1.25,0.498,0.883,2.93,1339,546,59.22,53.85,65.87
26345000BM0002,2.2,1.1,0.333,0.817,2.92,1091,362,66.82,59.4,65.72
840970000A0188,2.0,1.25,0.527,0.561,7.36,6120,1035,83.09,69.84,86.42
830450000H0067,1.65,1.35,0.38,0.448,60.0,1620,26,98.4,96.42,98.33
840190000D1427,2.2,1.1,0.36,0.876,4.3,705,148,79.01,76.03,76.74
830510000A0030,2.35,1.25,0.537,0.667,14.65,6913,601,91.31,86.97,93.17
840570000B0212,,,,,,,,,,
262850000C0573,2.0,1.2,0.467,0.429,4.39,202,54,73.27,37.62,77.23
841270000F0494,2.15,1.15,0.541,0.525,2.54,10516,5436,48.31,1.55,60.69
07228000AL0189,1.8,1.25,0.49,0.662,4.73,430,102,76.28,64.19,78.84
07264000AC0270,2.45,1.0,0.406,0.712,9.11,1987,215,89.18,84.8,89.03
840720000I0569,2.25,1.1,0.497,0.692,2.75,2526,1079,57.28,38.28,63.58
26054000AM0121,2.25,1.1,0.393,0.611,9.25,703,77,89.05,82.08,89.19
841360000C1602,2.1,1.15,0.441,0.677,2.67,2303,946,58.92,39.34,62.61
13091000AK0022,1.9,1.3,0.504,0.544,8.15,3710,547,85.26,72.91,87.74
830350000A0069,2.2,1.1,0.419,0.776,4.76,1756,375,78.64,72.49,78.99
841460000E0207,2.25,1.1,0.529,0.54,3.27,1349,534,60.42,26.76,69.46
84118000AO0197,2.05,0.95,0.49,0.541,2.09,1725,956,44.58,0.0,52.06
840290000D0534,2.2,1.1,0.239,0.839,1.94,1033,527,48.98,39.21,48.4
841330000D0398,2.25,1.25,0.569,0.493,2.84,1515,740,51.16,0.86,64.82
26025000AC0056,1.65,1.2,0.44,0.44,2.4,1133,498,56.05,0.0,58.34
840440000D1331,1.95,1.25,0.493,0.438,3.37,5222,1843,64.71,19.46,70.3
840490000E0384,2.1,1.1,0.346,0.977,8.24,1145,128,88.82,88.56,87.86
841330000C0418,2.5,0.9,0.333,0.669,1.4,2974,1994,32.95,0.0,28.68
26377000AB0285,2.0,1.25,0.526,0.54,7.47,11483,1926,83.23,68.93,86.61
07143000AB0394,1.35,0.9,0.358,0.587,1.48,930,552,40.65,0.0,32.58
841300000A0008,2.15,1.15,0.503,0.703,2.55,4136,1961,52.59,32.57,60.71
83148000AB0015,2.05,1.25,0.458,0.4,6.8,884,146,83.48,58.71,85.29
263570000C0038,2.1,1.15,0.326,0.676,1.56,1664,1091,34.44,2.94,36.06
84137000BC0075,2.2,1.1,0.511,0.511,4.51,835,235,71.86,44.91,77.84
840890000I3101,2.45,1.45,0.534,0.7,4.47,5691,1670,70.66,58.07,77.61
83101000AC0041,2.45,1.7,0.605,0.455,4.03,915,368,59.78,11.69,75.19
83096000AC0230,1.9,1.15,0.374,0.375,59.13,887,15,98.31,95.49,98.31
841160000A1186,1.75,1.2,0.43,0.519,22.19,1176,56,95.24,90.82,95.49
84129000AH0302,1.4,0.7,0.333,0.55,1.37,2415,1331,44.89,0.0,27.25
830350000A0503,2.2,1.1,0.53,0.546,2.75,701,326,53.5,14.84,63.62
26345000AY0109,2.25,0.85,0.492,0.599,1.88,2195,1344,38.77,0.0,46.7
841170000A0093,2.0,1.25,0.515,0.537,3.75,2627,844,67.87,40.12,73.35
83035000AC0050,1.3,0.9,0.252,0.684,27.38,931,26,97.21,95.92,96.35
26345000AL0229,2.1,1.15,0.438,0.766,1.64,6168,4060,34.18,14.12,38.88
83097000AN0238,2.3,1.95,0.593,0.476,4.45,529,178,66.35,29.3,77.5
262750000M0275,2.0,1.25,0.46,0.878,4.35,810,201,75.19,71.73,77.04
26377000AI0193,2.35,1.05,0.437,0.654,2.42,324,149,54.01,29.63,58.64
840190000G0365,1.85,1.35,0.488,0.64,9.07,1088,146,86.58,79.04,88.97
841160000A0162,2.25,1.05,0.368,0.758,1.32,2710,2041,24.69,0.63,24.17
261800000A0236,2.35,1.05,0.424,0.724,1.64,3746,2382,36.41,12.17,39.08
262850000C0254,1.85,1.25,0.49,0.481,2.46,2199,1039,52.75,1.73,59.3
830830000A1092,2.15,1.3,0.503,0.38,5.33,3817,884,76.84,38.98,81.24
131150000D0046,2.0,1.25,0.516,0.632,18.71,4547,295,93.51,89.73,94.66
830730000A0075,2.45,1.4,0.487,0.4,32.24,1644,60,96.35,90.88,96.9
84029000AN0001,2.05,1.2,0.518,0.558,2.4,2503,1329,46.9,4.83,58.29
840870000B1097,2.0,1.1,0.425,0.771,2.49,6594,2768,58.02,45.56,59.84
07264000AC0043,2.15,1.1,0.485,0.793,13.05,4137,340,91.78,89.63,92.34
26250000ZH0315,2.2,1.1,0.525,0.471,2.71,1601,754,52.9,0.0,63.15
84028000AK0113,2.15,1.1,0.342,0.7,11.15,379,35,90.77,86.81,91.03
84112000AW0070,2.35,1.4,0.559,0.543,3.78,344,132,61.63,29.36,73.55
83097000AN0033,1.4,1.0,0.382,0.528,1.71,803,420,47.7,1.0,41.59
26179000ZK0042,2.4,1.0,0.446,0.69,2.84,727,265,63.55,47.18,64.79
262850000C0872,1.95,1.2,0.478,0.482,4.68,969,239,75.34,48.81,78.64
072790000B0133,2.25,1.35,0.551,0.549,18.77,3830,270,92.95,87.15,94.67
840560000F0134,2.2,0.9,0.31,0.382,39.79,557,13,97.67,93.9,97.49
26345000AI0081,2.2,1.05,0.373,0.704,1.39,4303,3075,28.54,0.0,27.86
841380000R0721,2.3,0.95,0.48,0.541,3.97,115,33,71.3,46.96,74.78
84055000AE0051,2.0,1.05,0.489,0.528,2.24,1861,975,47.61,0.7,55.35
831400000C0707,2.4,1.05,0.443,0.723,97.18,5928,60,98.99,98.6,98.97
841500000B0791,2.0,1.25,0.527,0.657,25.73,9622,452,95.3,92.85,96.11
26220000AB0125,2.5,1.0,0.399,0.82,2.75,1663,559,66.39,58.99,63.68
83148000BW0041,2.15,1.2,0.511,0.768,28.79,3656,152,95.84,94.58,96.53
13112000CX0002,2.0,1.25,0.526,0.489,4.31,134077,39922,70.22,39.14,76.77
84088000AS0389,2.05,1.2,0.533,0.636,4.5,1323,374,71.73,55.56,77.78
840190000D1234,1.85,1.35,0.507,0.655,7.61,1887,302,84.0,75.57,86.86
