IDU,row_spacing,plant_spacing,rmse,match_rate,density_ratio,points_expected,points_found,unmatched_grid_pct,vines_missing_pct,vines_missing_pct_presence
84031000AD0150,2.3,1.65,0.405,0.646,1.36,505,323,36.04,0.99,26.73
07042000BC0242,2.5,1.4,0.517,0.404,4.45,1920,314,83.65,59.53,77.55
83116000AI0184,2.0,1.25,0.512,0.474,1.78,5765,2738,52.51,0.0,43.78
84135000AE0070,,,,,,,,,,
83097000AE0224,2.4,1.95,0.597,0.423,1.81,2331,768,67.05,22.05,44.66
830580000G2406,,,,,,,,,,
840370000E0295,,,,,,,,,,
83107000AS0190,2.5,2.05,0.611,0.424,1.57,1311,510,61.1,8.16,36.38
840720000E0141,2.25,1.6,0.409,0.829,1.74,2071,890,57.03,48.14,42.59
071520000A0528,1.3,0.95,0.359,0.57,1.38,211,122,42.18,0.0,27.49
841110000B0033,2.35,1.4,0.451,0.726,2.23,1206,414,65.67,52.74,55.22
830460000E0778,2.4,2.05,0.637,0.471,1.56,285,112,60.7,16.49,35.79
07168000AM0246,2.3,1.65,0.517,0.633,1.84,2524,1027,59.31,35.74,45.72
841380000L0136,2.05,1.4,0.507,0.456,3.63,5254,1057,79.88,55.86,72.44
26317000AM0161,1.85,1.4,0.425,0.463,18.64,1995,63,96.84,93.18,94.64
841330000C0367,1.5,1.1,0.25,0.542,26.4,396,13,96.72,93.94,96.21
840420000C1042,2.5,1.35,0.332,0.586,1.48,911,532,41.6,0.33,32.6
840300000B0733,,,,,,,,,,
840700000C1121,2.05,1.3,0.526,0.488,1.66,1146,566,50.61,0.0,39.7
84104000AO0015,,,,,,,,,,
830510000A0475,2.45,2.1,0.582,0.342,3.17,2866,512,82.14,47.73,68.46
84028000AK0102,2.4,1.4,0.537,0.485,2.29,3223,1020,68.35,34.78,56.31
841060000E0005,,,,,,,,,,
840680000A0426,2.5,1.35,0.404,0.616,3.06,4563,1229,73.07,56.28,67.3
130030000B0115,1.5,1.3,0.284,0.541,32.25,903,20,97.79,95.9,96.9
830710000C2593,2.25,2.05,0.598,0.389,1.62,2169,836,61.46,0.97,38.45
841170000A0679,2.15,1.4,0.536,0.513,2.27,1035,325,68.6,38.84,55.94
070130000C0815,2.45,1.95,0.573,0.416,2.25,115,32,72.17,33.04,55.65
840020000C0376,2.15,1.35,0.522,0.459,2.66,5637,1567,72.2,39.45,62.37
840720000D0880,2.3,1.65,0.562,0.514,1.99,2772,837,69.81,41.23,49.75
13110000CM0007,2.45,1.95,0.579,0.414,1.52,11673,4740,59.39,1.83,34.24
841260000F0599,2.25,1.4,0.538,0.554,2.19,927,327,64.72,36.35,54.37
841340000D0015,2.3,1.4,0.534,0.479,6.19,11869,1337,88.74,76.48,83.85
831350000H0376,,,,,,,,,,
263570000I0044,,,,,,,,,,
831080000D0124,2.4,2.15,0.59,0.562,1.53,717,328,54.25,18.55,34.73
83097000AL0175,2.45,1.6,0.416,0.628,1.31,1257,796,36.67,0.0,23.95
26054000AK0232,2.1,1.4,0.345,0.733,1.74,2920,1332,54.38,37.81,42.5
840190000I0586,2.3,1.4,0.55,0.532,2.61,904,250,72.35,48.01,61.73
840300000D1408,2.4,1.65,0.528,0.508,5.24,911,95,89.57,79.47,80.9
841380000Q0533,1.8,1.15,0.215,0.636,7.62,61,7,88.52,81.97,86.89
26345000BK0216,2.15,1.35,0.46,0.639,4.65,2638,404,84.69,76.04,78.51
13082000AN0159,2.45,2.1,0.553,0.62,1.81,1524,597,60.83,36.81,44.75
13050000BX0107,2.3,2.05,0.608,0.488,1.7,1116,364,67.38,33.15,41.22
84050000AT0386,2.5,1.6,0.502,0.368,20.14,4089,128,96.87,91.49,95.04
830830000C0431,,,,,,,,,,
131150000D0102,2.4,1.95,0.596,0.423,1.5,9252,3606,61.02,7.86,33.17
840370000G0489,,,,,,,,,,
841110000A0052,2.4,1.35,0.51,0.566,5.92,1196,141,88.21,79.18,83.11
840300000D0340,2.15,1.65,0.54,0.513,1.85,428,173,59.58,21.26,46.03
840390000G0901,2.05,1.65,0.558,0.615,2.03,598,195,67.39,46.99,50.67
841260000E0519,2.2,1.4,0.533,0.535,2.19,1384,484,65.03,34.61,54.41
263570000S0169,2.4,1.4,0.52,0.503,6.61,3864,369,90.45,81.0,84.86
840370000D0620,1.85,1.3,0.496,0.527,1.51,711,383,46.13,0.0,33.9
841460000D0469,2.2,1.3,0.287,0.734,1.69,503,262,47.91,29.03,40.76
830350000C0451,2.05,2.05,0.606,0.483,1.26,889,434,51.18,0.0,20.92
83123000AE0325,,,,,,,,,,
841150000C0372,2.4,1.65,0.568,0.439,1.68,1093,434,60.29,9.52,40.62
841330000B1507,2.45,1.35,0.468,0.627,1.33,3903,2433,37.66,0.59,24.75
840170000B0873,,,,,,,,,,
07042000AL0203,2.45,1.4,0.495,0.481,1.76,310,148,52.26,0.65,43.23
261920000C0491,2.2,1.4,0.515,0.561,4.91,1086,151,86.1,75.23,79.65
262750000K0248,2.05,1.4,0.529,0.506,1.88,865,358,58.61,18.15,46.94
840020000C0197,2.35,1.35,0.513,0.456,1.73,327,152,53.52,0.0,42.2
840420000F0797,2.5,1.35,0.403,0.68,5.28,3263,432,86.76,80.54,81.06
07143000AK0551,1.8,2.0,0.567,0.505,1.43,1400,715,48.93,0.0,30.0
840770000B0304,2.05,1.65,0.574,0.589,1.89,838,295,64.8,40.21,47.02
83097000AN0003,1.85,1.8,0.542,0.453,1.42,1764,800,54.65,0.0,29.82
13110000BD0054,2.5,2.15,0.614,0.441,2.51,646,137,78.79,51.86,60.22
840300000A0207,2.45,1.45,0.546,0.541,3.13,504,118,76.59,56.75,68.06
84072000BM0013,2.45,1.55,0.508,0.568,9.42,2836,214,92.45,86.71,89.39
07228000AN0008,2.1,1.15,0.461,0.537,1.55,2147,1181,44.99,0.0,35.49
841160000A0223,1.45,1.15,0.329,0.529,17.68,1503,46,96.94,94.21,94.34
840160000A1526,2.0,1.6,0.467,0.652,1.32,74,45,39.19,6.76,24.32
841380000S0152,2.2,1.35,0.491,0.67,3.46,1202,272,77.37,66.22,71.13
84069000AI0105,2.35,1.6,0.551,0.537,1.67,353,152,56.94,19.83,40.23
13079000AO0065,2.55,2.0,0.566,0.403,4.74,15725,2419,84.62,61.8,78.9
84050000CH0007,2.0,1.65,0.552,0.482,3.67,4560,804,82.37,63.4,72.76
830790000A0842,2.5,2.1,0.614,0.425,2.05,3037,768,74.71,40.5,51.1
841330000G1440,2.5,1.2,0.366,0.63,1.36,4874,3132,35.74,0.0,26.45
263570000L0130,,,,,,,,,,
840400000E0471,2.3,1.6,0.538,0.553,2.04,948,324,65.82,38.19,50.95
13079000AK0052,2.35,1.85,0.586,0.423,1.63,664,271,59.19,3.61,38.55
84118000AV0143,2.55,1.65,0.558,0.467,1.83,3603,1272,64.7,24.42,45.46
83101000AS0012,2.45,1.9,0.596,0.468,1.72,1247,431,65.44,26.22,42.02
26377000AO0313,2.25,1.35,0.522,0.54,11.92,11907,665,94.42,89.65,91.61
831540000E0003,2.35,2.0,0.545,0.36,3.05,1057,209,80.23,45.13,67.17
841160000D0042,2.2,1.4,0.405,0.794,6.62,4023,428,89.36,86.6,84.89
840190000I0816,2.0,1.4,0.537,0.59,4.14,488,92,81.15,68.03,75.82
070990000E0594,2.05,1.65,0.522,0.582,4.37,603,96,84.08,72.64,77.11
840390000F0192,2.3,1.65,0.575,0.75,2.56,82,24,70.73,60.98,60.98
840720000E0085,2.35,1.45,0.519,0.492,10.72,4459,264,94.08,87.96,90.67
84056000BA0061,2.3,1.4,0.533,0.507,2.44,2811,791,71.86,44.47,59.05
26345000BL0129,2.55,1.4,0.507,0.391,4.48,2511,396,84.23,59.62,77.7
83016000AD0363,2.1,1.95,0.448,0.612,1.68,990,542,45.25,10.51,40.3
830430000H0169,2.05,1.95,0.6,0.506,1.25,401,211,47.38,0.0,19.95
072590000A0035,2.25,1.4,0.422,0.689,2.1,1511,552,63.47,46.99,52.42
263410000A0177,2.3,1.95,0.585,0.602,3.9,460,74,83.91,73.26,74.35
841000000A0106,2.25,1.25,0.449,0.618,3.98,1685,314,81.36,69.85,74.9
072910000B0685,2.5,1.65,0.569,0.484,2.13,2956,837,71.68,41.47,52.98
840300000D1255,2.1,1.2,0.352,0.404,36.2,1086,21,98.07,95.21,97.24
830350000B0766,2.4,2.05,0.635,0.48,1.58,494,203,58.91,14.37,36.84
840530000A0030,2.35,1.2,0.35,0.484,4.13,227,46,79.74,58.15,75.77
830460000F2038,2.65,1.95,0.574,0.434,8.5,6332,391,93.83,85.77,88.23
830460000A0295,2.5,2.0,0.579,0.384,4.9,2490,302,87.87,68.43,79.6
13011000AR0040,2.45,2.0,0.562,0.401,1.8,8412,3251,61.35,3.73,44.46
073080000A1131,2.1,1.6,0.558,0.516,1.44,210,111,47.14,0.0,30.48
840560000B0139,2.15,1.4,0.339,0.682,1.59,2142,1113,48.04,23.86,36.97
84099000AL0064,1.15,1.35,0.261,0.519,56.13,1291,14,98.92,97.91,98.22
841380000A0226,2.25,1.4,0.514,0.508,5.22,4027,514,87.24,74.87,80.85
841060000C1352,2.2,1.4,0.535,0.574,3.09,1222,264,78.4,62.36,67.59
830450000F0164,2.25,1.95,0.559,0.332,2.48,1016,304,70.08,9.84,59.65
831430000E0328,2.25,2.1,0.558,0.309,4.46,3871,545,85.92,54.51,77.6
84090000AH0190,2.5,1.35,0.523,0.445,2.5,1048,337,67.84,27.67,59.92
841330000A0280,2.1,1.35,0.53,0.555,3.06,2299,572,75.12,55.15,67.33
830370000B0074,2.05,2.1,0.569,0.353,3.32,10791,2137,80.2,43.97,69.86
840370000A0249,1.85,1.65,0.495,0.722,1.54,2189,1003,54.18,36.5,34.95
261820000B0503,2.25,1.4,0.537,0.577,3.72,536,105,80.41,66.04,73.13
841220000B1148,2.1,1.35,0.471,0.744,3.33,2332,494,78.82,71.53,69.98
840870000D2176,2.25,1.45,0.424,0.811,6.92,768,77,89.97,87.63,85.55
830270000B0036,2.2,2.05,0.529,0.562,1.9,1080,412,61.85,32.13,47.41
841220000H0576,1.9,1.15,0.373,0.642,21.45,1287,43,96.66,94.79,95.34
841130000B0191,2.35,1.35,0.522,0.449,1.91,1045,436,58.28,7.08,47.75
831340000A1587,2.4,1.95,0.607,0.529,2.83,1139,217,80.95,64.0,64.62
831540000B0094,2.15,2.0,0.576,0.371,1.81,1339,496,62.96,0.07,44.88
26345000AC0046,2.35,1.4,0.419,0.429,7.54,264,27,89.77,76.14,86.74
263570000M0020,2.1,1.4,0.536,0.547,2.96,2409,564,76.59,57.2,66.21
830270000C0563,2.1,2.1,0.607,0.48,1.76,639,221,65.41,28.01,43.04
840490000A0453,2.35,1.45,0.385,0.357,14.52,479,25,94.78,85.39,93.11
84028000AH0004,2.15,1.4,0.535,0.589,3.17,2677,548,79.53,65.22,68.47
26038000ZB0026,2.5,2.0,0.513,0.61,1.39,3508,2086,40.54,2.48,27.96
840720000A0109,2.25,1.65,0.466,0.68,1.38,1617,948,41.37,13.79,27.64
840950000A0033,2.55,1.2,0.311,0.585,8.18,311,31,90.03,82.96,87.78
841460000C0146,1.85,1.4,0.43,0.5,9.54,944,70,92.58,85.17,89.51
840220000B0320,2.3,1.35,0.502,0.522,8.7,4044,318,92.14,84.94,88.5
262750000F0439,2.35,1.4,0.551,0.513,2.57,488,137,71.93,45.29,61.07
840980000A0484,2.25,1.4,0.464,0.476,4.61,549,88,83.97,66.3,78.32
83104000CE0007,2.2,2.15,0.6,0.372,2.5,12669,2665,78.96,43.38,59.98
84041000AC0035,2.5,1.6,0.52,0.395,6.1,4188,452,89.21,72.71,83.62
841340000C0719,2.5,1.4,0.497,0.561,5.06,319,46,85.58,74.29,80.25
84104000AL0201,2.35,1.4,0.498,0.428,5.19,1220,187,84.67,64.18,80.74
07042000AK0153,2.3,1.4,0.526,0.502,3.34,1056,217,79.45,59.09,70.08
07042000AI0115,2.25,1.35,0.524,0.496,2.72,394,117,70.3,40.1,63.2
840390000F1180,2.0,1.4,0.242,0.809,1.99,726,348,52.07,40.77,49.72
070990000F1289,2.25,1.65,0.492,0.568,1.46,1423,791,44.41,2.18,31.69
840490000E0717,2.2,1.65,0.513,0.553,1.53,2269,1130,50.2,9.92,34.64
841000000A0296,2.6,1.25,0.356,0.382,5.75,138,21,84.78,60.14,82.61
84149000AZ0041,2.1,1.4,0.541,0.571,1.83,1640,667,59.33,28.78,45.49
840490000B0064,2.05,1.65,0.541,0.432,2.02,10252,3491,65.95,21.21,50.41
840390000C1426,2.15,1.65,0.571,0.486,1.46,563,276,50.98,0.0,31.62
830910000D0117,2.2,2.05,0.557,0.356,2.21,674,231,65.73,3.86,54.75
830180000B0163,2.05,1.55,0.399,0.733,14.86,208,11,94.71,92.79,93.27
83149000AK0280,2.5,2.05,0.583,0.543,2.32,132,38,71.21,46.97,56.82
840020000B0638,1.95,1.1,0.473,0.506,1.76,150,80,46.67,0.0,43.33
840370000F0591,2.15,1.6,0.549,0.506,1.43,680,346,49.12,0.0,29.85
841330000F1768,2.4,1.35,0.535,0.525,2.85,2211,565,74.45,51.29,64.95
07228000AL0190,1.5,1.65,0.441,0.458,1.54,1054,496,52.94,0.0,35.1
26377000AM0238,1.65,1.15,0.248,0.444,44.59,758,8,98.94,97.63,97.76
261820000B0302,2.35,1.4,0.529,0.463,4.16,4622,784,83.04,63.35,75.96
841260000F1558,2.4,1.4,0.542,0.519,2.7,1770,476,73.11,48.19,62.99
841260000A0312,1.75,1.2,0.295,0.667,79.82,1357,14,98.97,98.45,98.75
841380000N0377,2.45,1.2,0.52,0.462,2.45,805,297,63.11,20.12,59.13
84007000BS0279,2.2,1.3,0.288,0.542,5.42,168,26,84.52,71.43,81.55
840030000H0263,2.25,1.35,0.516,0.502,7.73,5879,499,91.51,83.09,87.06
26345000AY0086,2.35,1.4,0.53,0.528,3.33,1058,226,78.64,59.55,69.94
830320000E0632,2.45,2.0,0.543,0.676,3.08,1567,348,77.79,67.13,67.58
84104000AI0264,2.4,1.4,0.513,0.52,3.93,822,144,82.48,66.3,74.57
83116000AK0033,1.8,1.45,0.499,0.483,1.48,2327,1111,52.26,1.12,32.32
830830000C0701,2.35,2.05,0.583,0.421,1.67,391,138,64.71,16.11,40.15
83019000BS0035,2.25,1.95,0.452,0.54,1.72,201,95,52.74,12.44,41.79
84028000AY0150,1.7,1.3,0.407,0.649,4.15,718,122,83.01,73.82,75.91
830350000A2652,2.2,2.0,0.612,0.487,1.5,1065,455,57.28,12.3,33.15
262750000C0039,2.6,1.1,0.257,0.375,12.88,103,6,94.17,84.47,92.23
84088000CL0144,2.2,1.65,0.568,0.431,1.62,1144,488,57.34,0.96,38.2
070090000A0239,1.6,2.0,0.536,0.532,1.72,373,190,49.06,4.29,41.82
840980000B0341,2.25,1.4,0.537,0.529,2.35,1377,418,69.64,42.63,57.44
261820000G0319,2.15,1.4,0.543,0.499,1.62,1551,761,50.93,1.74,38.43
840700000C0821,2.3,1.65,0.548,0.451,2.39,1366,384,71.89,37.63,58.2
841330000B0373,2.55,1.35,0.528,0.422,1.91,1999,794,60.28,5.85,47.52
263570000B0377,2.5,1.4,0.518,0.481,4.42,574,91,84.15,67.07,77.35
840200000C0253,1.0,1.0,0.281,0.579,41.42,10356,117,98.87,98.05,97.59
13082000AX0128,2.0,1.9,0.578,0.441,1.44,1981,883,55.43,0.0,30.34
840870000G0335,2.0,1.65,0.451,0.72,1.78,12468,5418,56.54,39.62,43.78
840290000C0240,2.25,1.4,0.527,0.539,1.96,2451,941,61.61,28.8,48.92
841330000F0379,2.5,1.35,0.409,0.717,1.8,1738,744,57.19,40.33,44.3
841380000S0220,2.6,1.35,0.494,0.478,2.0,753,303,59.76,15.8,50.07
84012000AD0285,2.15,1.25,0.499,0.503,3.19,345,85,75.36,51.01,68.7
840450000D0170,2.1,1.4,0.541,0.548,1.62,1065,507,52.39,13.05,38.31
072450000D0069,2.45,2.15,0.563,0.391,1.79,345,113,67.25,16.23,44.06
840160000A0788,2.35,1.35,0.468,0.611,5.23,162,22,86.42,77.78,80.86
840720000C0035,2.3,1.5,0.367,0.685,1.25,1029,717,30.32,0.0,19.83
830510000C0296,2.2,1.9,0.509,0.376,7.89,971,70,92.79,80.84,87.33
26377000AY0302,2.4,1.35,0.505,0.514,4.86,1010,144,85.74,72.28,79.41
830910000B0080,2.2,1.95,0.643,0.392,1.96,94,38,59.57,0.0,48.94
26345000BK0181,2.0,1.35,0.482,0.831,2.93,805,211,73.79,68.45,65.84
830270000B0990,2.2,2.0,0.575,0.509,1.61,2564,1052,58.97,19.38,37.75
831080000D0629,2.0,1.3,0.521,0.491,1.71,3577,1778,50.29,0.0,41.38
840960000D0127,1.95,1.4,0.495,0.661,2.95,3500,809,76.89,65.03,66.06
26165000AS0184,2.3,1.4,0.531,0.46,2.68,17280,4525,73.81,43.03,62.64
840510000C0355,2.15,1.3,0.487,0.547,15.05,3568,170,95.24,91.28,93.36
840300000B0563,2.35,1.65,0.51,0.439,6.85,842,79,90.62,78.62,85.39
841300000B0326,2.25,1.25,0.454,0.554,2.25,812,287,64.66,36.21,55.54
261920000B0271,2.3,1.4,0.531,0.48,1.73,1097,510,53.51,3.1,42.3
13079000AD0094,2.4,2.0,0.599,0.557,2.2,558,156,72.04,49.82,54.48
840390000G1428,2.35,1.6,0.562,0.575,3.74,759,138,81.82,68.38,73.25
841500000C0043,2.5,1.4,0.524,0.488,2.66,1532,407,73.43,45.56,62.34
840490000B0017,2.25,1.4,0.415,0.417,10.31,268,20,92.54,82.09,90.3
830260000F0934,2.4,2.15,0.536,0.301,2.97,978,227,76.79,23.01,66.36
13091000BL0007,2.4,2.15,0.573,0.382,1.75,723,231,68.05,16.32,43.02
840390000F0679,2.4,1.45,0.516,0.487,4.03,661,109,83.51,66.11,75.19
841300000B0039,2.35,1.25,0.443,0.467,5.18,632,91,85.6,69.15,80.7
13050000BK0299,2.5,2.0,0.537,0.533,1.98,10032,3422,65.89,36.0,49.49
840450000B0188,2.4,1.4,0.541,0.546,2.72,430,125,70.93,46.74,63.26
262750000F0408,2.05,1.4,0.413,0.82,1.96,1075,434,59.63,50.79,48.93
831540000E0810,2.0,1.75,0.519,0.365,2.21,1275,461,63.84,0.94,54.82
83096000AI0235,1.95,1.25,0.502,0.484,1.83,923,457,50.49,0.0,45.4
13080000BY0077,2.15,2.0,0.587,0.389,1.67,3684,1341,63.6,6.49,40.26
840170000G1169,2.25,1.65,0.488,0.679,4.1,459,93,79.74,70.15,75.6
840170000G0619,2.15,1.65,0.525,0.409,2.31,643,201,68.74,23.64,56.77
830330000B0038,2.0,2.0,0.605,0.511,3.05,993,193,80.56,61.93,67.17
13087000AL0092,2.5,2.0,0.52,0.58,1.48,1362,761,44.13,3.6,32.45
84072000BE0131,2.05,1.65,0.57,0.548,1.62,2016,766,62.0,30.61,38.34
841330000C0288,2.45,1.35,0.461,0.603,1.51,3818,1996,47.72,13.33,33.87
840150000A0681,1.5,1.5,0.316,0.371,125.68,3519,13,99.63,99.01,99.2
840290000A0543,2.1,1.4,0.563,0.61,1.5,180,105,41.67,4.44,33.33
830260000D0139,,,,,,,,,,
840370000A0402,2.3,1.65,0.477,0.562,4.76,157,27,82.8,69.43,78.98
263480000D0507,2.35,1.4,0.527,0.454,2.33,3493,1112,68.16,29.8,57.06
830320000E0198,2.0,1.95,0.59,0.478,1.31,983,473,51.88,0.0,23.7
072340000A0050,2.25,1.95,0.559,0.467,1.83,328,126,61.59,17.68,45.43
830260000D0385,2.25,1.9,0.522,0.389,6.61,1713,135,92.12,79.74,84.88
26113000AO0063,2.25,1.65,0.528,0.617,1.78,3528,1374,61.05,36.88,43.91
840750000E1035,2.3,1.45,0.449,0.64,4.14,4265,775,81.83,71.63,75.83
830580000I0790,2.35,1.9,0.558,0.382,1.85,2821,1063,62.32,1.38,45.98
830180000D0037,2.3,1.95,0.556,0.405,5.48,1759,214,87.83,69.93,81.75
840160000A0123,2.3,1.65,0.577,0.557,2.71,1625,375,76.92,58.58,63.14
840390000E0786,2.0,1.65,0.565,0.499,1.42,1394,684,50.93,1.58,29.56
840300000C0257,2.0,1.65,0.555,0.475,1.57,874,385,55.95,7.32,36.27
26367000AO0042,2.5,1.2,0.334,0.832,18.48,2458,99,95.97,95.16,94.59
841380000D0115,2.25,1.2,0.513,0.54,2.08,650,269,58.62,23.38,52.0
841220000A0587,2.1,1.35,0.52,0.608,5.85,2377,292,87.72,79.81,82.92
13050000CD0208,2.0,2.0,0.601,0.512,1.24,253,130,48.62,0.0,19.37
840390000F0419,,,,,,,,,,
263570000L0160,,,,,,,,,,
840780000B2068,1.9,1.4,0.488,0.375,2.75,66,21,68.18,15.15,63.64
84028000AN0039,2.3,1.2,0.492,0.5,3.89,1004,199,80.18,60.36,74.3
26345000BD0268,2.3,1.4,0.537,0.515,3.0,4619,1090,76.4,54.15,66.66
841500000E0823,2.3,1.4,0.511,0.491,3.13,3435,782,77.23,53.62,68.06
840720000I0030,2.3,1.45,0.51,0.525,3.39,465,104,77.63,57.42,70.54
831000000A0550,1.55,1.65,0.469,0.44,1.54,47515,20717,56.4,0.95,34.89
84046000AD0071,2.4,1.65,0.535,0.386,2.86,507,128,74.75,34.52,65.09
841500000D0447,2.45,1.4,0.497,0.395,3.75,1615,288,82.17,54.8,73.31
26317000AM0021,2.35,1.05,0.335,0.381,43.66,1790,32,98.21,95.31,97.71
840260000B0172,2.5,1.35,0.424,0.55,1.99,1547,649,58.05,23.79,49.64
840490000A0844,2.0,1.4,0.355,0.81,15.0,705,34,95.18,94.04,93.33
830480000B0567,2.5,2.15,0.602,0.347,2.54,8610,1919,77.71,35.84,60.59
841220000A0297,2.2,1.35,0.478,0.68,16.19,5359,234,95.63,93.58,93.82
831400000B1192,,,,,,,,,,
831000000E0611,2.25,1.95,0.602,0.505,1.3,518,258,50.19,1.35,22.97
26345000AP0443,2.15,1.4,0.539,0.52,1.91,1748,682,60.98,25.0,47.6
841160000C0612,2.05,1.4,0.456,0.492,4.31,634,116,81.7,62.78,76.81
840290000B0571,2.2,1.4,0.532,0.547,2.2,894,298,66.67,39.04,54.47
840100000A0104,2.5,1.3,0.325,0.623,1.4,1487,942,36.65,0.0,28.38
840170000C0751,2.5,1.65,0.569,0.519,1.95,1193,377,68.4,39.06,48.78
841000000A0099,2.2,1.05,0.321,0.816,4.1,689,133,80.7,76.34,75.62
07070000AL0090,2.2,1.2,0.24,0.5,28.57,200,6,97.0,94.0,96.5
840170000F1361,1.85,1.1,0.19,0.5,71.29,499,5,99.0,98.0,98.6
26317000AB0033,2.5,1.4,0.445,0.692,1.48,1922,1073,44.17,19.35,32.26
263480000D0885,2.4,1.2,0.546,0.533,1.98,437,188,56.98,19.22,49.43
840960000A0442,,,,,,,,,,
830250000H0095,,,,,,,,,,
841060000A0568,2.15,1.4,0.406,0.724,1.35,1292,781,39.55,16.49,25.85
830940000F0585,2.4,1.95,0.591,0.63,2.29,181,58,67.96,49.17,56.35
841220000B1124,2.4,1.2,0.29,0.682,9.06,154,15,90.26,85.71,88.96
840670000B0105,2.25,1.4,0.345,0.643,1.45,613,376,38.66,4.57,30.83
841330000G0172,2.05,1.35,0.45,0.55,3.54,237,55,76.79,57.81,71.73
84012000AI0079,2.5,1.25,0.529,0.472,1.96,399,175,56.14,7.02,48.87
841220000B0635,2.45,1.35,0.512,0.516,4.49,1274,212,83.36,67.74,77.71
83101000AT0114,2.0,1.75,0.555,0.46,1.47,1446,656,54.63,1.31,31.81
841370000B0224,1.9,1.2,0.427,0.558,9.23,748,58,92.25,86.1,89.17
84028000BD0079,2.05,1.4,0.423,0.655,2.08,500,199,60.2,39.2,52.0
841500000A0193,2.5,1.4,0.517,0.516,1.65,688,333,51.6,6.25,39.24
840570000B0183,2.05,1.45,0.484,0.496,38.83,11339,179,98.42,96.82,97.42
830750000A0431,2.15,2.05,0.535,0.413,1.85,133,50,62.41,9.02,45.86
261800000C0358,2.4,1.4,0.421,0.67,2.95,2035,503,75.28,63.1,66.04
831000000F0844,1.9,1.5,0.512,0.5,1.43,1088,533,51.01,1.93,29.96
830970000E0031,2.55,2.05,0.548,0.473,1.78,2398,905,62.26,20.18,43.95
830830000B0266,2.25,2.15,0.582,0.512,5.6,1569,132,91.59,83.56,82.15
07042000AI0031,2.15,1.4,0.357,0.639,1.77,475,212,55.37,30.11,43.37
071520000A1484,1.75,1.1,0.444,0.575,1.38,162,96,40.74,0.0,27.78
840870000I0304,2.15,1.6,0.46,0.637,4.86,573,79,86.21,78.36,79.41
26317000AE0057,2.4,1.4,0.51,0.408,1.86,3976,1412,64.49,12.95,46.33
26345000AK0225,2.3,1.4,0.533,0.487,2.6,1127,321,71.52,41.53,61.58
83019000BX0414,2.4,2.0,0.546,0.521,1.72,1437,616,57.13,17.68,41.89
84041000AI0105,2.45,1.55,0.514,0.438,2.63,452,123,72.79,37.83,61.95
840910000D0225,2.35,1.35,0.344,0.654,1.27,305,206,32.46,0.0,20.98
84137000AB0044,2.15,1.4,0.535,0.545,2.23,3201,1026,67.95,41.24,55.2
83097000AN0342,2.0,1.95,0.62,0.487,1.32,470,225,52.13,1.7,24.04
840140000C0241,2.05,1.35,0.435,0.443,3.88,407,86,78.87,52.33,74.2
84091000AI0092,2.0,1.0,0.278,0.731,14.74,1120,49,95.62,94.02,93.21
26054000AE0010,2.5,1.35,0.477,0.443,9.45,1238,93,92.49,83.04,89.42
830940000F1298,2.0,1.5,0.541,0.456,1.61,9771,4438,54.58,0.33,37.93
840390000A0152,2.15,1.65,0.561,0.547,1.66,1357,534,60.65,28.08,39.72
84129000BI0004,2.15,1.6,0.55,0.531,1.78,780,302,61.28,27.05,43.85
840750000F0481,2.3,1.45,0.446,0.531,18.07,2584,94,96.36,93.15,94.47
84106000AC0028,2.1,1.4,0.42,0.76,3.48,4100,879,78.56,71.78,71.24
262110000C0495,2.35,1.65,0.522,0.662,2.54,1126,317,71.85,57.46,60.66
840200000D0013,2.5,1.35,0.401,0.65,1.8,2952,1288,56.37,32.83,44.58
840390000B1292,2.0,1.45,0.542,0.541,1.43,1528,792,48.17,4.19,30.3
840300000E0500,2.15,1.65,0.407,0.689,1.34,343,217,36.73,8.16,25.36
840370000H0452,2.0,1.65,0.565,0.49,1.42,12035,5601,53.46,4.95,29.46
13110000AY0023,2.45,2.05,0.503,0.381,6.18,439,37,91.57,77.9,83.83
841260000A0166,2.15,1.4,0.374,0.693,1.59,2084,1079,48.22,25.34,37.19
830490000F0772,2.55,1.95,0.603,0.49,4.58,1982,226,88.6,76.74,78.15
830570000D0062,2.45,2.0,0.444,0.467,9.62,375,21,94.4,88.0,89.6
840950000B1283,2.5,1.3,0.362,0.636,7.87,7018,700,90.03,84.33,87.29
840300000A0115,2.05,1.65,0.57,0.526,1.57,639,285,55.4,15.18,36.46
840390000D0339,2.25,1.45,0.47,0.476,5.31,441,59,86.62,71.88,81.18
840290000C0321,2.45,1.15,0.446,0.511,10.8,1318,97,92.64,85.58,90.74
263220000B0720,2.4,1.4,0.496,0.606,3.75,214,43,79.91,66.82,73.36
07264000AD0160,1.85,1.4,0.44,0.578,8.18,924,74,91.99,86.15,87.77
830500000H0306,2.25,2.0,0.514,0.416,9.91,1150,67,94.17,86.0,89.91
841500000D0237,2.5,1.4,0.528,0.498,2.35,487,162,66.74,33.26,57.49
840370000E1026,1.95,1.05,0.408,0.719,1.32,159,110,30.82,3.77,24.53
831350000G0723,2.5,1.95,0.54,0.387,5.82,1670,177,89.4,72.63,82.81
841460000E0189,2.35,1.4,0.535,0.484,2.32,2989,974,67.41,32.69,56.81
84031000AH0201,2.15,1.6,0.564,0.506,1.54,1013,466,54.0,9.08,35.24
